assembly,pcaG,pcaH,PETase,tphA2,tphA3,tphB
2541047100,5,5,0,6,0,12
2541047101,4,4,0,5,0,11
2541047117,0,0,0,0,0,2
2541047118,0,0,0,0,0,0
2541047123,0,0,0,0,0,0
2541047124,0,0,0,2,0,6
2541047129,0,0,0,0,0,0
2541047133,0,0,0,0,0,0
2541047152,0,0,0,0,0,3
2541047153,0,0,0,0,0,0
2541047154,0,0,0,0,0,0
2541047155,0,0,0,0,0,0
2541047159,0,0,0,0,0,0
2541047160,0,0,0,0,0,0
2541047161,0,0,0,1,0,0
2541047165,0,0,0,2,0,6
2541047168,0,0,0,2,0,6
2541047170,0,0,0,2,0,6
2541047176,0,0,0,0,0,0
2541047177,0,0,0,0,0,0
2541047183,0,0,0,0,0,0
2541047184,0,0,0,0,0,0
2541047186,0,0,0,0,0,0
2541047193,0,0,0,0,0,0
2541047194,0,0,0,0,0,0
2541047206,0,0,0,0,0,0
2541047210,0,0,0,0,0,0
2541047211,0,0,0,0,0,0
2541047213,0,0,0,0,0,0
2541047215,0,0,0,0,0,0
2541047219,0,0,0,0,0,0
2541047221,0,0,0,0,0,0
2541047222,0,0,0,0,0,0
2541047223,0,0,0,0,0,0
2541047224,0,0,0,0,0,0
2541047225,0,0,0,0,0,0
2541047228,0,0,0,0,0,0
2541047229,0,0,0,0,0,0
2541047231,0,0,0,0,0,0
2541047233,0,0,0,0,0,0
2541047234,0,0,0,0,0,0
2541047237,0,0,0,0,0,0
2541047242,0,0,0,0,0,0
2541047243,0,0,0,0,0,0
2541047245,0,0,0,0,0,0
2541047247,0,0,0,0,0,0
2541047250,0,0,0,0,0,0
2541047251,0,0,0,0,0,0
2541047320,0,0,0,0,0,0
2541047321,0,0,0,0,0,0
2541047331,0,0,0,0,0,0
2541047341,0,0,0,0,0,0
2541047344,0,0,0,0,0,0
2541047353,0,0,0,0,0,0
2541047357,0,0,0,0,0,0
2541047396,0,0,0,0,0,0
2541047421,0,0,0,0,0,0
2541047423,0,0,0,0,0,0
2541047426,0,0,0,2,0,6
2541047430,0,0,0,0,0,0
2541047431,0,0,0,2,0,6
2541047433,0,0,0,0,0,0
2541047436,0,0,0,2,0,6
2541047442,0,0,0,0,0,0
2541047445,0,0,0,0,0,0
2541047446,0,0,0,0,0,0
2541047447,0,0,0,0,0,0
2541047448,0,0,0,0,0,0
2541047449,0,0,0,0,0,1
2541047451,0,0,2,0,0,1
2541047452,0,0,0,0,0,0
2541047453,0,0,0,0,0,0
2541047456,0,0,0,0,0,0
2541047460,0,0,0,0,0,0
2541047461,0,0,0,0,0,0
2541047471,0,0,0,0,0,6
2541047476,0,0,0,0,0,0
2541047478,0,0,0,0,0,0
2541047482,2,2,0,2,0,6
2541047483,0,0,0,0,0,0
2541047503,3,3,0,2,0,0
2541047506,0,0,0,0,0,0
2541047507,0,0,0,0,0,0
2541047509,0,0,0,0,0,0
2541047510,0,0,0,0,0,0
2541047511,0,0,0,0,0,0
2541047516,0,0,0,0,0,0
2541047517,0,0,0,0,0,0
2541047518,0,0,0,0,0,0
2541047520,0,0,0,0,0,1
2541047521,2,1,0,9,0,0
2541047522,0,0,0,0,0,0
2541047523,0,0,0,0,0,0
2541047525,0,0,0,0,0,0
2541047529,0,0,0,0,0,0
2541047530,0,0,0,0,0,0
2541047531,0,0,0,0,0,0
2541047535,0,1,0,0,0,0
2541047537,1,1,0,0,0,0
2541047540,0,0,0,0,0,0
2541047541,0,1,0,0,0,0
2541047551,0,0,0,0,0,0
2541047555,0,0,0,0,0,0
2541047557,0,0,0,1,0,0
2541047576,0,0,0,0,0,0
2541047578,0,0,0,0,0,0
2541047579,0,0,0,0,0,0
2541047587,0,0,0,0,0,0
2541047588,0,0,0,0,0,0
2541047592,0,0,0,0,0,0
2541047594,0,0,0,0,0,0
2541047597,0,0,0,0,0,3
2541047671,0,0,0,0,0,0
2541047678,0,0,0,0,0,0
2541047680,0,0,0,0,0,6
2541047681,0,0,0,0,0,7
2541047683,0,0,0,2,0,5
2541047684,0,0,0,0,0,0
2541047685,0,0,0,0,0,6
2541047687,0,0,0,0,0,7
2541047688,0,0,0,0,0,7
2541047690,0,0,0,2,0,5
2541047695,0,0,0,0,0,0
2541047698,0,0,0,2,0,5
2541047700,0,0,0,0,0,7
2541047705,0,0,0,0,0,6
2541047706,0,0,0,2,0,5
2541047710,0,0,0,2,0,5
2541047712,0,0,0,2,0,5
2541047715,0,0,0,0,0,0
2541047719,0,0,0,0,0,4
2541047721,0,0,0,0,0,7
2541047725,0,0,0,0,0,0
2541047728,0,0,0,0,0,0
2541047732,0,0,0,0,0,0
2541047734,0,0,0,2,0,6
2541047736,0,0,0,2,0,5
2541047742,0,0,0,0,0,0
2541047747,0,0,0,0,0,7
2541047750,0,0,0,0,0,4
2541047751,0,0,0,0,0,0
2541047753,0,0,0,0,0,7
2541047755,0,0,0,2,0,5
2541047760,0,0,0,0,0,7
2541047763,0,0,0,0,0,7
2541047765,0,0,0,0,0,7
2541047771,0,0,0,2,0,5
2541047773,0,0,0,0,0,0
2541047779,0,0,0,0,0,4
2541047785,0,0,0,2,0,5
2541047787,0,0,0,2,0,5
2541047788,0,0,0,0,0,0
2541047789,0,0,0,0,0,0
2541047790,0,0,0,0,0,0
2541047793,0,0,0,0,0,0
2541047795,0,0,0,2,0,5
2541047796,0,0,0,0,0,7
2541047798,0,0,0,0,0,5
2541047802,0,0,0,0,0,0
2541047808,0,0,0,0,0,7
2541047812,0,0,0,0,0,6
2541047815,0,0,0,2,0,6
2541047817,0,0,0,0,0,5
2541047818,0,0,0,0,0,6
2541047822,0,0,0,2,0,6
2541047826,0,0,0,0,0,5
2541047828,0,0,0,0,0,0
2541047829,0,0,0,0,0,0
2541047830,0,0,0,0,0,0
2541047833,0,0,0,0,0,6
2541047837,0,0,0,0,0,0
2541047838,0,0,0,0,0,6
2541047839,0,0,0,0,0,6
2541047840,0,0,0,0,0,7
2541047846,0,0,0,0,0,7
2541047847,0,0,0,0,0,0
2541047849,0,0,0,2,0,5
2541047857,0,0,0,0,0,6
2541047860,0,0,0,2,0,6
2541047865,0,0,0,2,0,5
2541047867,0,0,0,2,0,5
2541047868,0,0,0,0,0,7
2541047870,0,0,0,0,0,0
2541047872,0,0,0,2,0,5
2541047874,0,0,0,1,0,5
2541047875,0,0,0,0,0,7
2541047879,0,0,0,2,0,5
2541047882,0,0,0,0,0,0
2541047883,0,0,0,0,0,0
2541047885,0,0,0,2,0,5
2541047886,0,0,0,2,0,5
2541047890,0,0,0,0,0,7
2541047892,0,0,0,0,0,0
2541047895,0,0,0,0,0,5
2541047898,0,0,0,2,0,5
2541047899,0,0,0,0,0,0
2541047902,0,0,0,2,0,6
2541047909,0,0,0,2,0,5
2541047911,0,0,0,0,0,7
2541047912,0,0,0,0,0,0
2541047913,0,0,0,2,0,5
2541047914,0,0,0,0,0,7
2541047922,0,0,0,0,0,6
2541047923,0,0,0,0,0,7
2541047926,0,0,0,2,0,6
2541047927,0,0,0,0,0,0
2541047928,0,0,0,0,0,0
2541047930,0,0,0,0,0,7
2541047932,0,0,0,2,0,5
2541047933,0,0,0,0,0,6
2541047934,0,0,0,2,0,6
2541047939,0,0,0,0,0,7
2541047940,0,0,0,0,0,7
2541047941,0,0,0,0,0,0
2541047947,0,0,0,0,0,7
2541047954,0,0,0,0,0,7
2541047956,0,0,0,0,0,7
2541047957,0,0,0,2,0,5
2541047963,0,0,0,0,0,5
2541047967,0,0,0,0,0,7
2541047970,0,0,0,0,0,0
2541047971,0,0,0,0,0,0
2541047972,3,3,0,2,0,4
2541047980,3,3,0,2,0,4
2541047982,0,0,0,0,0,0
2541047983,3,3,0,2,0,4
2541047984,0,0,0,0,0,0
2541047992,0,0,0,0,0,0
2541047995,0,0,0,0,0,0
2541047997,0,0,0,0,0,0
2541047998,0,0,0,0,0,0
2541047999,0,0,0,0,0,0
2541048001,0,0,0,0,0,0
2541048003,0,0,0,0,0,0
2541048004,0,0,0,0,0,0
2541048005,0,0,0,0,0,5
2541048006,0,0,0,0,0,0
2541048008,0,0,0,0,0,0
2541048009,0,0,0,0,0,0
2545555800,0,0,0,0,0,1
2545555808,0,0,0,0,0,6
2545555816,0,0,0,0,0,0
2545555817,0,1,0,1,0,0
2545555826,0,0,0,0,0,0
2545555827,0,0,0,0,0,0
2545555829,0,0,0,0,0,0
2545555834,2,4,0,1,0,2
2545555844,0,0,0,0,0,0
2545555854,0,0,0,0,0,0
2545555856,3,5,0,6,1,2
2545555860,0,0,0,0,0,0
2545555861,0,0,0,0,0,4
2545555862,0,0,0,0,0,3
2545555863,0,0,0,0,0,0
2545555864,2,1,0,3,0,0
2545555865,0,0,0,0,0,3
2545555868,0,0,0,0,0,0
2545555869,4,3,0,0,0,0
2545555877,2,2,0,1,0,0
2545824503,0,0,0,0,0,0
2545824515,0,0,0,0,0,0
2545824527,0,0,0,0,0,0
2545824533,0,0,0,0,0,0
2545824534,0,0,0,0,0,0
2545824538,0,0,0,8,0,1
2545824539,0,0,0,0,0,0
2545824540,0,0,0,0,0,0
2545824541,0,0,0,0,0,0
2545824542,0,0,0,0,0,0
2545824543,0,1,0,2,0,2
2545824552,3,3,0,2,0,5
2545824564,2,2,0,0,0,0
2545824566,0,0,0,0,0,0
2545824615,0,0,0,0,0,4
2545824622,0,0,0,0,0,0
2545824624,0,0,0,9,0,0
2545824626,0,0,0,0,0,0
2545824627,0,0,0,0,0,0
2545824628,0,0,0,0,0,0
2545824629,0,0,0,1,0,0
2545824635,0,0,0,0,0,0
2545824636,0,0,0,0,0,1
2545824637,0,0,0,0,0,0
2545824639,0,0,0,0,0,0
2545824640,0,0,0,1,0,0
2545824641,0,0,0,0,0,0
2545824643,0,0,0,0,0,0
2545824647,0,0,0,0,0,0
2545824649,0,0,0,0,0,0
2545824655,0,0,0,0,0,0
2545824656,0,0,0,0,0,0
2545824658,0,0,0,0,0,0
2545824659,0,0,0,0,0,0
2545824663,0,0,0,0,0,0
2545824664,0,0,0,0,0,0
2545824666,0,0,0,0,0,0
2545824667,0,0,0,0,0,1
2545824668,0,0,0,0,0,0
2545824669,0,0,0,0,0,0
2545824670,0,0,0,0,0,1
2545824674,0,0,0,0,0,0
2545824675,0,0,0,0,0,0
2545824678,0,1,1,1,0,0
2545824684,0,0,0,0,0,0
2545824688,0,0,0,0,0,0
2545824690,2,2,0,1,0,5
2545824693,0,0,0,0,0,0
2545824694,0,0,0,0,0,0
2545824697,0,0,0,0,0,0
2545824698,0,0,0,0,0,1
2545824702,0,0,0,0,0,0
2545824720,0,0,0,0,0,0
2545824723,2,1,0,3,0,2
2545824741,0,0,0,0,0,0
2545824759,0,0,0,0,0,0
2545824760,0,0,0,0,0,0
2545824761,0,0,0,0,0,0
2545824762,0,0,0,0,0,0
2545824763,0,0,0,0,0,0
2545824774,0,0,0,0,0,1
2545824781,3,3,0,2,0,4
2545824782,3,3,0,2,0,4
2545824783,0,0,0,0,0,0
2545824788,0,0,0,0,0,3
2545824791,0,0,0,0,0,3
2546825502,0,0,0,0,0,0
2546825503,0,0,0,0,0,0
2546825512,0,0,0,0,0,0
2546825523,0,0,0,0,0,0
2546825524,0,0,0,0,0,0
2546825527,0,0,0,0,0,0
2546825531,0,0,0,3,0,0
2546825534,2,2,0,10,1,3
2546825540,0,0,0,0,0,0
2546825542,3,3,0,9,2,5
2546825544,5,5,0,7,0,12
2546825546,0,0,0,0,0,1
2546825547,0,0,0,0,0,0
2546826725,0,1,0,1,0,0
2546826726,0,1,0,1,0,1
2547132031,0,0,0,0,0,0
2547132034,0,0,0,0,0,0
2547132035,0,0,0,0,0,0
2547132036,0,0,0,0,0,0
2547132037,0,0,0,0,0,0
2547132038,2,2,0,3,0,10
2547132040,3,3,0,2,0,8
2547132048,0,0,0,0,0,6
2547132049,0,0,0,0,0,0
2547132050,0,0,0,0,0,5
2547132073,0,0,0,0,0,0
2547132076,0,0,0,0,0,0
2547132077,2,3,0,4,0,6
2547132078,0,0,0,0,0,0
2547132081,1,1,1,1,0,1
2547132082,0,0,0,0,0,0
2547132089,0,1,0,0,0,2
2547132091,0,1,0,0,0,3
2547132098,0,0,0,1,0,2
2547132099,0,0,0,0,0,0
2547132100,0,0,0,0,0,0
2547132101,0,0,0,0,0,0
2547132104,0,0,0,5,0,0
2547132105,0,0,0,0,0,0
2547132106,0,0,0,0,0,0
2547132107,0,0,0,0,0,0
2547132113,0,0,0,0,0,0
2547132114,0,0,0,0,0,0
2547132115,0,0,0,0,0,0
2547132118,0,1,0,1,0,1
2547132120,0,0,0,0,0,0
2547132121,0,0,0,0,0,0
2547132122,2,5,0,5,0,0
2547132123,0,0,0,0,0,0
2547132124,0,0,0,0,0,0
2547132126,0,1,0,0,0,0
2547132127,0,0,0,1,0,3
2547132131,0,0,0,0,0,0
2547132133,0,0,0,0,0,0
2547132134,0,0,0,0,0,0
2547132135,0,0,0,0,0,0
2547132136,0,1,0,2,0,1
2547132137,0,0,0,0,0,2
2547132138,0,0,0,0,0,3
2547132139,0,0,0,0,0,0
2547132140,0,0,0,0,0,1
2547132141,0,0,0,7,0,2
2547132142,0,0,0,1,0,0
2547132145,3,3,0,4,0,9
2547132147,0,0,0,0,0,0
2547132148,0,0,0,0,0,2
2547132149,0,0,0,0,0,0
2547132152,0,0,0,0,0,0
2547132153,0,0,0,0,0,0
2547132155,0,0,0,0,0,0
2547132156,0,0,0,1,0,4
2547132157,0,0,0,0,0,0
2547132161,0,0,0,1,0,0
2547132162,0,0,0,0,0,0
2547132165,0,0,0,0,0,1
2547132167,0,0,0,0,0,3
2547132168,0,0,0,0,0,0
2547132169,0,0,0,0,0,0
2547132171,3,1,0,12,0,1
2547132174,0,0,0,0,0,0
2547132175,0,0,0,0,0,0
2547132176,0,0,0,0,0,0
2547132178,0,0,0,0,0,0
2547132181,0,0,0,0,0,7
2547132183,0,0,0,0,0,0
2547132184,0,0,0,0,0,0
2547132185,0,0,0,1,0,3
2547132190,0,0,0,0,0,0
2547132191,0,0,0,0,0,0
2547132192,2,3,0,2,0,0
2547132194,0,0,0,0,0,0
2547132197,1,0,0,1,0,1
2547132199,5,3,0,5,0,23
2547132200,0,0,0,0,0,1
2547132201,0,0,0,0,0,0
2547132206,0,0,0,0,0,0
2547132207,0,0,0,0,0,1
2547132210,0,0,0,0,0,0
2547132214,0,0,0,2,0,6
2547132215,0,0,0,2,0,7
2547132217,0,0,0,0,0,0
2547132219,0,0,0,2,0,6
2547132236,0,0,0,6,1,1
2547132237,0,0,0,0,0,0
2547132242,0,0,0,0,0,0
2547132249,0,0,0,0,0,0
2547132251,0,0,0,0,0,0
2547132252,0,0,0,0,0,0
2547132254,0,0,0,2,0,5
2547132255,0,0,0,0,0,0
2547132261,3,6,0,4,0,4
2547132265,0,0,0,0,0,0
2547132266,0,0,0,0,0,0
2547132276,0,0,0,0,0,0
2547132277,0,0,0,2,0,5
2547132278,0,0,0,0,0,0
2547132279,0,0,0,2,0,5
2547132280,0,0,0,0,0,0
2547132285,0,0,0,0,0,0
2547132290,0,0,0,0,0,0
2547132291,0,0,0,0,0,0
2547132292,0,0,0,0,0,0
2547132293,0,0,0,0,0,0
2547132296,0,0,0,1,0,4
2547132297,1,1,0,3,0,7
2547132300,0,0,0,2,0,2
2547132305,0,0,0,0,0,0
2547132306,1,2,0,1,0,7
2547132307,0,0,0,4,0,5
2547132308,1,2,0,2,0,6
2547132309,0,0,0,0,0,0
2547132311,0,0,0,0,0,8
2547132371,0,0,0,0,0,0
2547132373,0,0,0,0,0,0
2547132376,0,0,0,0,0,0
2547132385,0,0,0,0,0,0
2547132386,0,0,0,0,0,0
2547132398,0,0,0,0,0,0
2547132399,4,2,0,2,0,2
2547132400,0,0,0,0,0,0
2547132401,0,0,0,0,0,0
2547132402,0,0,0,0,0,0
2547132403,0,0,0,0,0,0
2547132408,0,0,0,0,0,1
2547132413,0,0,0,0,0,0
2547132414,0,0,0,0,0,0
2547132416,0,0,0,0,0,6
2547132424,0,1,0,6,0,1
2547132462,0,0,0,0,0,0
2547132467,0,0,0,3,0,3
2547132469,0,0,0,0,0,2
2547132470,2,1,0,0,0,9
2547132491,0,0,0,0,0,0
2547132511,2,1,0,1,0,0
2547132512,0,0,0,1,0,0
2547132517,0,0,0,0,0,0
2547132518,0,0,0,0,0,0
2547132519,0,0,0,0,0,0
2548876501,0,0,0,0,0,0
2548876502,0,0,0,0,0,1
2548876504,3,3,0,2,0,4
2548876505,0,0,0,0,0,0
2548876509,0,0,0,0,0,0
2548876511,0,0,0,0,0,0
2548876514,0,0,0,0,0,0
2548876515,0,0,0,0,0,0
2548876520,0,0,0,0,0,3
2548876523,0,1,0,1,0,0
2548876524,0,0,0,0,0,0
2548876527,0,0,0,1,0,0
2548876533,0,0,0,0,0,0
2548876534,0,0,0,0,0,0
2548876535,3,3,0,2,0,4
2548876536,0,0,0,0,0,0
2548876659,0,0,0,0,0,2
2548876663,5,5,0,7,0,6
2548876670,0,0,0,0,0,6
2548876686,0,0,0,0,0,0
2548876689,0,0,0,1,0,0
2548876706,0,0,0,0,0,0
2548876707,0,0,0,0,0,0
2548876709,0,0,0,0,0,0
2548876712,0,0,0,0,0,0
2548876742,0,0,0,0,0,2
2548876760,1,2,0,5,0,8
2548876761,1,2,0,5,0,8
2548876762,0,0,0,0,0,0
2548876763,0,0,0,0,0,1
2548876769,0,0,0,0,0,0
2548876771,0,0,0,1,0,4
2548876772,0,0,0,1,0,4
2548876775,0,1,0,5,1,3
2548876776,0,0,0,0,0,3
2548876777,0,0,0,0,0,4
2548876778,0,0,0,0,0,0
2548876779,0,0,0,0,0,0
2548876781,0,0,0,0,0,0
2548876783,0,0,0,0,0,0
2548876784,2,3,0,1,0,19
2548876788,0,0,0,0,0,0
2548876794,0,0,0,0,0,1
2548876795,0,0,0,0,0,0
2548876796,0,0,0,0,0,0
2548876797,0,0,0,0,0,0
2548876798,0,1,0,8,0,4
2548876806,0,0,0,0,0,0
2548876808,0,0,1,0,0,1
2548876809,2,2,0,1,0,1
2548876810,0,0,0,1,0,0
2548876812,3,4,0,3,0,7
2548876814,2,3,0,2,0,2
2548876815,0,0,0,0,0,0
2548876819,0,0,0,0,0,0
2548876820,0,0,0,0,0,0
2548876829,0,0,0,0,0,0
2548876834,0,0,0,0,0,0
2548876837,0,0,0,0,0,0
2548876841,0,0,0,0,0,0
2548876842,0,0,0,0,0,0
2548876843,0,0,0,0,0,0
2548876844,0,0,0,0,0,0
2548876846,0,0,0,0,0,5
2548876852,0,0,0,2,0,5
2548876871,0,0,0,0,0,1
2548876877,0,0,0,0,0,0
2548876892,0,0,0,0,0,0
2548876895,0,0,0,0,0,0
2548876902,0,0,0,0,0,0
2548876915,3,3,0,2,0,4
2548876916,0,0,0,0,0,1
2548876919,0,0,0,0,0,4
2548876921,0,0,0,0,0,0
2548876923,0,0,0,0,0,3
2548876924,0,0,0,0,0,3
2548876925,0,0,0,0,0,4
2548876929,0,0,0,0,0,0
2548876935,0,0,0,0,0,0
2548876943,0,0,0,2,0,5
2548876944,0,0,0,2,0,5
2548876958,0,0,0,2,0,5
2548876962,0,0,0,0,0,5
2548876964,0,0,0,2,0,5
2548876966,0,0,0,0,0,7
2548876973,0,0,0,0,0,0
2548876974,0,0,0,0,0,0
2548876975,0,0,0,0,0,0
2548876976,0,0,0,0,0,0
2548876978,0,0,0,0,0,0
2548876979,0,0,0,0,0,0
2548876980,0,0,0,0,0,0
2548876981,3,3,0,2,0,7
2548876982,2,2,0,1,0,5
2548876983,0,0,0,0,0,0
2548876984,0,1,0,0,0,2
2548876986,0,0,0,0,0,0
2548876988,0,0,0,0,0,0
2548876989,0,0,0,0,0,4
2548876991,0,0,0,0,0,3
2548876992,0,0,0,0,0,3
2548876993,0,0,0,0,0,0
2548876994,0,0,0,0,0,0
2548876995,0,0,0,0,0,0
2548876996,0,0,0,0,0,0
2548876998,0,0,0,0,0,0
2548876999,0,0,0,0,0,0
2548877001,1,1,0,1,0,1
2548877003,0,0,0,0,0,0
2548877004,0,0,0,0,0,0
2548877008,0,0,0,0,0,6
2548877009,0,0,0,2,0,5
2548877011,0,0,0,2,0,6
2548877013,3,2,0,2,0,3
2548877014,0,0,0,0,0,0
2548877015,0,0,0,0,0,0
2548877016,0,0,1,0,0,3
2548877017,0,0,0,0,0,3
2548877019,0,0,0,0,0,0
2548877022,0,0,0,0,0,0
2548877030,3,3,0,3,0,1
2548877031,0,0,0,0,0,1
2548877032,0,0,0,0,0,0
2548877033,0,0,0,0,0,0
2548877039,0,0,0,0,0,0
2548877042,0,0,0,0,0,0
2548877043,0,0,0,0,0,4
2548877047,0,0,0,0,0,0
2548877049,0,0,0,0,0,0
2548877054,0,0,0,0,0,0
2548877058,0,0,0,0,0,1
2548877063,0,0,0,0,0,0
2548877068,0,0,0,0,0,1
2548877091,0,0,0,0,0,0
2548877138,0,0,0,0,0,0
2548877156,2,4,0,5,0,7
2548877166,0,0,0,0,0,4
2548877167,0,0,0,0,0,0
2548877171,0,0,0,0,0,0
2551306033,0,0,0,0,0,0
2551306037,0,0,0,0,0,0
2551306041,0,0,0,0,0,0
2551306045,0,0,0,0,0,0
2551306046,0,0,0,0,0,0
2551306047,0,0,0,0,0,0
2551306051,0,0,0,0,0,0
2551306052,0,0,0,0,0,0
2551306054,0,0,0,0,0,0
2551306055,0,0,0,0,0,0
2551306066,0,0,0,0,0,0
2551306067,0,0,0,0,0,0
2551306070,0,0,0,0,0,0
2551306074,0,0,0,0,0,0
2551306075,0,0,0,0,0,0
2551306077,0,0,0,0,0,0
2551306079,0,0,0,0,0,0
2551306081,2,2,0,2,0,3
2551306083,0,0,0,0,0,0
2551306094,0,1,0,1,0,1
2551306096,0,0,0,0,0,0
2551306097,0,0,0,0,0,0
2551306099,0,0,0,1,0,3
2551306103,0,0,0,0,0,0
2551306104,0,0,0,2,0,3
2551306110,0,0,0,0,0,0
2551306113,0,0,0,0,0,0
2551306114,0,0,0,0,0,0
2551306116,0,0,0,0,0,0
2551306117,0,0,0,1,0,0
2551306119,0,0,0,0,0,4
2551306120,0,0,0,0,0,0
2551306121,0,0,0,0,0,0
2551306123,0,0,0,0,0,0
2551306125,0,0,0,0,0,3
2551306126,0,1,0,0,0,0
2551306128,0,0,0,0,0,1
2551306129,0,0,0,0,0,0
2551306130,0,0,0,0,0,0
2551306131,2,2,0,5,0,2
2551306134,0,0,0,0,0,0
2551306135,0,0,0,0,0,0
2551306136,0,0,0,0,0,3
2551306140,0,0,0,0,0,0
2551306145,0,0,0,0,0,0
2551306146,2,2,0,0,0,3
2551306147,0,0,0,0,0,0
2551306151,2,2,0,2,0,9
2551306152,0,0,0,0,0,0
2551306154,2,1,0,3,0,0
2551306155,0,0,0,0,0,0
2551306156,0,0,0,0,0,0
2551306157,0,0,0,0,0,0
2551306159,0,0,0,0,0,0
2551306160,0,0,0,0,0,0
2551306161,3,4,0,3,0,3
2551306162,0,0,0,0,0,0
2551306163,0,0,0,0,0,0
2551306164,0,1,0,0,0,0
2551306165,2,2,0,4,0,5
2551306166,0,0,0,0,0,0
2551306168,0,0,0,0,0,0
2551306169,0,0,0,0,0,1
2551306170,0,0,0,5,0,0
2551306171,3,2,0,2,0,1
2551306172,0,0,0,0,0,0
2551306176,0,0,0,0,0,6
2551306177,0,0,0,0,0,0
2551306178,0,0,0,0,0,5
2551306183,0,0,0,0,0,0
2551306190,3,3,0,2,0,4
2551306192,2,1,0,7,0,2
2551306195,0,0,0,0,0,5
2551306198,0,0,0,0,0,0
2551306205,0,0,0,0,0,0
2551306219,0,0,0,0,0,0
2551306221,0,0,0,0,0,0
2551306225,0,0,0,0,0,0
2551306233,0,0,0,0,0,0
2551306234,0,0,0,0,0,0
2551306239,0,0,0,0,0,0
2551306242,0,0,0,0,0,0
2551306243,0,0,0,0,0,0
2551306246,0,0,0,0,0,0
2551306248,0,0,0,0,0,0
2551306254,0,0,0,0,0,0
2551306257,0,0,0,0,0,0
2551306260,0,0,0,0,0,0
2551306281,1,2,0,5,0,8
2551306282,1,2,0,4,0,8
2551306299,0,0,0,0,0,0
2551306305,1,2,0,4,0,7
2551306329,0,0,0,0,0,0
2551306330,0,0,0,0,0,0
2551306337,0,0,0,4,0,5
2551306339,0,0,0,2,0,2
2551306340,2,2,0,1,0,2
2551306343,1,2,0,0,0,3
2551306348,0,0,0,0,0,0
2551306349,0,0,0,0,0,0
2551306352,1,2,0,4,0,7
2551306353,0,0,0,0,0,0
2551306354,3,2,0,1,0,3
2551306355,0,0,0,0,0,0
2551306356,0,0,0,0,0,0
2551306357,0,0,0,0,0,4
2551306360,3,4,0,4,1,5
2551306363,0,0,0,0,0,0
2551306365,0,0,0,0,0,0
2551306366,4,3,0,4,1,2
2551306369,0,0,0,0,0,0
2551306370,4,3,0,0,0,1
2551306372,0,0,0,0,0,0
2551306377,0,0,0,0,0,6
2551306380,0,0,0,0,0,5
2551306382,0,0,0,0,0,0
2551306387,0,0,0,0,0,0
2551306388,0,0,0,0,0,1
2551306395,0,0,0,0,0,0
2551306400,0,0,0,0,0,6
2551306406,0,0,0,0,0,0
2551306407,0,0,0,0,0,0
2551306408,3,1,0,0,0,0
2551306411,0,0,0,0,0,0
2551306413,0,0,0,0,0,0
2551306415,0,0,0,0,0,1
2551306416,4,3,0,7,2,7
2551306418,0,0,0,0,0,2
2551306419,0,0,0,3,1,0
2551306420,5,4,0,7,1,4
2551306421,0,0,0,3,0,1
2551306422,4,3,0,11,2,3
2551306423,0,0,0,7,0,3
2551306425,3,3,0,5,0,7
2551306426,0,0,0,0,0,0
2551306428,0,0,0,0,0,0
2551306429,0,0,0,0,0,0
2551306431,0,0,0,0,0,0
2551306433,0,0,0,0,0,0
2551306436,0,0,0,0,0,0
2551306438,0,0,0,0,0,0
2551306439,0,0,0,0,0,0
2551306440,0,0,0,0,0,0
2551306442,0,0,0,0,0,0
2551306445,0,0,0,0,0,0
2551306447,0,0,0,0,0,0
2551306448,0,0,0,0,0,0
2551306453,0,0,0,11,2,1
2551306454,3,3,0,2,0,4
2551306457,0,0,0,10,3,1
2551306459,0,0,0,0,0,1
2551306461,0,0,0,0,0,0
2551306465,0,0,0,0,0,1
2551306467,3,3,0,4,0,10
2551306468,0,0,0,0,0,0
2551306469,0,0,0,2,0,13
2551306473,0,0,0,0,0,0
2551306474,0,0,0,0,0,0
2551306477,0,0,0,0,0,0
2551306478,0,0,0,0,0,0
2551306479,0,0,0,0,0,0
2551306480,0,0,0,0,0,1
2551306481,1,1,0,8,0,1
2551306482,0,0,0,0,0,0
2551306483,0,0,0,0,0,0
2551306485,0,0,0,0,0,3
2551306487,0,0,0,0,0,7
2551306488,0,0,0,0,0,0
2551306489,0,0,0,0,0,0
2551306491,0,0,0,2,0,6
2551306492,0,0,0,0,0,2
2551306497,4,3,0,5,1,5
2551306498,0,0,0,0,0,1
2551306499,0,0,0,0,0,0
2551306513,0,0,0,0,0,0
2551306514,0,0,0,0,0,0
2551306516,0,0,0,1,0,3
2551306518,0,0,0,0,0,2
2551306519,0,0,0,0,0,0
2551306520,0,0,0,0,0,0
2551306522,0,0,0,0,0,0
2551306523,0,0,4,1,0,0
2551306524,0,0,0,0,0,1
2551306526,0,0,0,2,0,5
2551306530,3,3,0,2,0,5
2551306531,0,0,0,1,0,3
2551306532,0,0,0,0,0,0
2551306533,0,0,0,0,0,0
2551306536,0,0,0,0,0,0
2551306537,0,0,0,1,0,4
2551306538,0,0,0,0,0,0
2551306539,0,0,0,0,0,0
2551306541,0,0,0,0,0,0
2551306542,4,3,0,10,3,9
2551306543,2,2,0,0,0,10
2551306544,0,0,0,10,0,1
2551306553,0,0,0,0,0,0
2551306559,2,1,0,1,0,1
2551306562,0,0,0,0,0,0
