#SampleID,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,CollectionDate,Season,PrimerPair,DNAExtraction
Ho2017s044,Hoellein2017,42.004549,-87.710654,freshwater,sediment,field,collection,sediment,sediment,sediment,biofilm,2,collection,collection,23,0,ambient,07-Aug-14,summer,515F_806R,powersoil
Ho2017s045,Hoellein2017,42.004549,-87.710654,freshwater,sediment,field,collection,sediment,sediment,sediment,biofilm,2,collection,collection,23,0,ambient,07-Aug-14,summer,515F_806R,powersoil
Ho2017s046,Hoellein2017,42.004549,-87.710654,freshwater,water,field,collection,water,water,water,planktonic,0,collection,collection,23,0,ambient,07-Aug-14,summer,515F_806R,powersoil
Ho2017s047,Hoellein2017,42.004549,-87.710654,freshwater,sediment,field,collection,sediment,sediment,sediment,biofilm,2,collection,collection,23,0,ambient,07-Aug-14,summer,515F_806R,powersoil
Ho2017s048,Hoellein2017,42.004549,-87.710654,freshwater,water,field,collection,water,water,water,planktonic,0,collection,collection,23,0,ambient,07-Aug-14,summer,515F_806R,powersoil
Ho2017s049,Hoellein2017,42.004549,-87.710654,freshwater,water,field,collection,water,water,water,planktonic,0,collection,collection,23,0,ambient,07-Aug-14,summer,515F_806R,powersoil
Ho2017s050,Hoellein2017,42.004549,-87.710654,freshwater,water,field,collection,organic,seston,organic,biofilm,0,collection,collection,23,0,ambient,07-Aug-14,summer,515F_806R,powersoil
Ho2017s051,Hoellein2017,42.004549,-87.710654,freshwater,water,field,collection,organic,seston,organic,biofilm,0,collection,collection,23,0,ambient,07-Aug-14,summer,515F_806R,powersoil
Ji2018s001,Jiang2018,31.616083,121.391667,aquatic,water,field,collection,plastic,ps,ps,other plastic,0.005,collection,collection,16,15,ambient,unknown,unknown,319F_806R,powerbiofilm
Ji2018s002,Jiang2018,31.616083,121.391667,aquatic,water,field,collection,plastic,pp,pp,aliphatic,0.005,collection,collection,16,15,ambient,unknown,unknown,319F_806R,powerbiofilm
Ji2018s003,Jiang2018,31.616083,121.391667,aquatic,water,field,collection,plastic,ps,ps,other plastic,0.005,collection,collection,16,15,ambient,unknown,unknown,319F_806R,powerbiofilm
Ji2018s004,Jiang2018,29.508306,121.457583,aquatic,water,field,collection,plastic,pe,pe,aliphatic,0.005,collection,collection,16,33,ambient,unknown,unknown,319F_806R,powerbiofilm
Ji2018s005,Jiang2018,29.508306,121.457583,aquatic,water,field,collection,plastic,pp,pp,aliphatic,0.005,collection,collection,16,33,ambient,unknown,unknown,319F_806R,powerbiofilm
Ji2018s006,Jiang2018,29.508306,121.457583,aquatic,water,field,collection,plastic,pe,pe,aliphatic,0.005,collection,collection,16,33,ambient,unknown,unknown,319F_806R,powerbiofilm
Ji2018s007,Jiang2018,32.081222,121.602806,aquatic,water,field,collection,plastic,pe,pe,aliphatic,0.005,collection,collection,16,33,ambient,unknown,unknown,319F_806R,powerbiofilm
Ji2018s008,Jiang2018,32.081222,121.602806,aquatic,water,field,collection,plastic,pe,pe,aliphatic,0.005,collection,collection,16,33,ambient,unknown,unknown,319F_806R,powerbiofilm
Ji2018s009,Jiang2018,32.081222,121.602806,aquatic,water,field,collection,plastic,pp,pp,aliphatic,0.005,collection,collection,16,33,ambient,unknown,unknown,319F_806R,powerbiofilm
Ke2019s001,Kesy2019,54.5823,18.6288,aquatic,water,field,incubation,water,water,water,planktonic,2.1,0,early,20.6,7.4,ambient,20/08/2015,summer,515F_806R,powersoil
Ke2019s002,Kesy2019,54.5823,18.6288,aquatic,water,field,incubation,water,water,water,planktonic,2.1,0,early,20.6,7.4,ambient,20/08/2015,summer,515F_806R,powersoil
Ke2019s003,Kesy2019,54.3152,16.1171,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.8,7,early,14.4,8.6,ambient,26/08/2015,summer,515F_806R,powersoil
Ke2019s004,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,20/08/2015,summer,515F_806R,powersoil
Ke2019s005,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,19/08/2015,summer,515F_806R,powersoil
Ke2019s006,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,19/08/2015,summer,515F_806R,powersoil
Ke2019s007,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,20/08/2015,summer,515F_806R,powersoil
Ke2019s008,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,20/08/2015,summer,515F_806R,powersoil
Ke2019s009,Kesy2019,54.3152,16.1171,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.8,7,early,14.4,8.6,ambient,26/08/2015,summer,515F_806R,powersoil
Ke2019s010,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,20/08/2015,summer,515F_806R,powersoil
Ke2019s011,Kesy2019,unknown,unknown,aquatic,water,field,control,plastic,pe,pe,aliphatic,unknown,na,collection,unknown,unknown,ambient,unknown,na,515F_806R,powersoil
Ke2019s012,Kesy2019,unknown,unknown,aquatic,water,field,control,plastic,pe,pe,aliphatic,unknown,na,collection,unknown,unknown,ambient,unknown,na,515F_806R,powersoil
Ke2019s013,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,water,water,water,planktonic,1.6,0,early,20.3,5.8,ambient,24/08/2015,summer,515F_806R,powersoil
Ke2019s014,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s015,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s016,Kesy2019,59.4951,27.7959,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,2.4,7,early,18.7,4.5,ambient,02/09/2015,summer,515F_806R,powersoil
Ke2019s017,Kesy2019,59.4951,27.7959,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,2.4,7,early,18.7,4.5,ambient,02/09/2015,summer,515F_806R,powersoil
Ke2019s018,Kesy2019,59.4951,27.7959,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,2.4,7,early,18.7,4.5,ambient,02/09/2015,summer,515F_806R,powersoil
Ke2019s019,Kesy2019,60.0652,24.8039,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.8,7,early,18.3,5.8,ambient,03/09/2015,summer,515F_806R,powersoil
Ke2019s020,Kesy2019,60.0652,24.8039,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.8,7,early,18.3,5.8,ambient,03/09/2015,summer,515F_806R,powersoil
Ke2019s021,Kesy2019,60.0652,24.8039,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.8,7,early,18.3,5.8,ambient,03/09/2015,summer,515F_806R,powersoil
Ke2019s022,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s023,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,0,early,19.1,7.3,ambient,21/08/2015,summer,515F_806R,powersoil
Ke2019s024,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,0,early,19.1,7.3,ambient,21/08/2015,summer,515F_806R,powersoil
Ke2019s025,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,0,early,19.1,7.3,ambient,21/08/2015,summer,515F_806R,powersoil
Ke2019s026,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s027,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s028,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s029,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s030,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,21/08/2015,summer,515F_806R,powersoil
Ke2019s031,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s032,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,20/08/2015,summer,515F_806R,powersoil
Ke2019s033,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,2.9,7,early,20,8.4,ambient,25/08/2015,summer,515F_806R,powersoil
Ke2019s034,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s035,Kesy2019,59.4951,27.7959,aquatic,water,field,incubation,water,water,water,planktonic,2.4,7,early,18.7,4.5,ambient,02/09/2015,summer,515F_806R,powersoil
Ke2019s036,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s037,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,7,early,20,8.4,ambient,25/08/2015,summer,515F_806R,powersoil
Ke2019s038,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,18/08/2015,summer,515F_806R,powersoil
Ke2019s039,Kesy2019,54.3152,16.1171,aquatic,water,field,incubation,water,water,water,planktonic,1.8,0,early,10,8.2,ambient,19/08/2015,summer,515F_806R,powersoil
Ke2019s040,Kesy2019,54.3152,16.1171,aquatic,water,field,incubation,water,water,water,planktonic,1.8,0,early,10,8.2,ambient,19/08/2015,summer,515F_806R,powersoil
Ke2019s041,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,7,early,20,8.4,ambient,25/08/2015,summer,515F_806R,powersoil
Ke2019s042,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,7,early,20,8.4,ambient,25/08/2015,summer,515F_806R,powersoil
Ke2019s043,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,7,early,20,8.4,ambient,25/08/2015,summer,515F_806R,powersoil
Ke2019s044,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,7,early,20,8.4,ambient,25/08/2015,summer,515F_806R,powersoil
Ke2019s045,Kesy2019,54.3152,16.1171,aquatic,water,field,incubation,water,water,water,planktonic,1.8,0,early,10,8.2,ambient,19/08/2015,summer,515F_806R,powersoil
Ke2019s046,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,19/08/2015,summer,515F_806R,powersoil
Ke2019s047,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s048,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s049,Kesy2019,54.5823,18.6288,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,2.1,7,early,19.8,7.7,ambient,27/08/2015,summer,515F_806R,powersoil
Ke2019s050,Kesy2019,54.5823,18.6288,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,2.1,7,early,19.8,7.7,ambient,27/08/2015,summer,515F_806R,powersoil
Ke2019s051,Kesy2019,54.5823,18.6288,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,2.1,7,early,19.8,7.7,ambient,27/08/2015,summer,515F_806R,powersoil
Ke2019s052,Kesy2019,54.3152,16.1171,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,1.8,7,early,14.4,8.6,ambient,26/08/2015,summer,515F_806R,powersoil
Ke2019s053,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,23/08/2015,summer,515F_806R,powersoil
Ke2019s054,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,23/08/2015,summer,515F_806R,powersoil
Ke2019s055,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,23/08/2015,summer,515F_806R,powersoil
Ke2019s056,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,23/08/2015,summer,515F_806R,powersoil
Ke2019s057,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,22/08/2015,summer,515F_806R,powersoil
Ke2019s058,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,23/08/2015,summer,515F_806R,powersoil
Ke2019s059,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,22/08/2015,summer,515F_806R,powersoil
Ke2019s060,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,22/08/2015,summer,515F_806R,powersoil
Ke2019s061,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,21/08/2015,summer,515F_806R,powersoil
Ke2019s062,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,particleassociated,water,biofilm,unknown,0,early,unknown,unknown,ambient,21/08/2015,summer,515F_806R,powersoil
Ke2019s063,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,25/08/2015,summer,515F_806R,powersoil
Ke2019s064,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,water,water,water,planktonic,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s065,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,water,water,water,planktonic,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s066,Kesy2019,60.0652,24.8039,aquatic,water,field,incubation,water,water,water,planktonic,1.8,7,early,18.3,5.8,ambient,03/09/2015,summer,515F_806R,powersoil
Ke2019s067,Kesy2019,59.4951,27.7959,aquatic,water,field,incubation,water,water,water,planktonic,2.4,7,early,18.7,4.5,ambient,02/09/2015,summer,515F_806R,powersoil
Ke2019s068,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,water,water,water,planktonic,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s069,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,water,water,water,planktonic,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s070,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,27/08/2015,summer,515F_806R,powersoil
Ke2019s071,Kesy2019,59.4951,27.7959,aquatic,water,field,incubation,water,water,water,planktonic,2.4,0,early,18.8,4.4,ambient,26/08/2015,summer,515F_806R,powersoil
Ke2019s072,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,water,water,water,planktonic,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s073,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,03/09/2015,summer,515F_806R,powersoil
Ke2019s074,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,03/09/2015,summer,515F_806R,powersoil
Ke2019s075,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,18/08/2015,summer,515F_806R,powersoil
Ke2019s076,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,18/08/2015,summer,515F_806R,powersoil
Ke2019s077,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,18/08/2015,summer,515F_806R,powersoil
Ke2019s078,Kesy2019,unknown,unknown,aquatic,water,field,incubation,water,water,water,planktonic,unknown,0,early,unknown,unknown,ambient,18/08/2015,summer,515F_806R,powersoil
Ke2019s079,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,0,early,20.1,8.1,ambient,18/08/2015,summer,515F_806R,powersoil
Ke2019s080,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,0,early,20.1,8.1,ambient,18/08/2015,summer,515F_806R,powersoil
Ke2019s081,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,7,early,20,8.4,ambient,25/08/2015,summer,515F_806R,powersoil
Ke2019s082,Kesy2019,53.9596,14.3227,aquatic,water,field,incubation,water,water,water,planktonic,2.9,0,early,20.1,8.1,ambient,18/08/2015,summer,515F_806R,powersoil
Ke2019s083,Kesy2019,60.0652,24.8039,aquatic,water,field,incubation,water,water,water,planktonic,1.8,7,early,18.3,5.8,ambient,03/09/2015,summer,515F_806R,powersoil
Ke2019s084,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,water,water,water,planktonic,1.6,0,early,20.3,5.8,ambient,24/08/2015,summer,515F_806R,powersoil
Ke2019s085,Kesy2019,54.5823,18.6288,aquatic,water,field,incubation,organic,wood,organic,planktonic,2.1,7,early,19.8,7.7,ambient,27/08/2015,summer,515F_806R,powersoil
Ke2019s086,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,organic,wood,organic,planktonic,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
Ke2019s087,Kesy2019,54.5823,18.6288,aquatic,water,field,incubation,organic,wood,organic,planktonic,2.1,7,early,19.8,7.7,ambient,27/08/2015,summer,515F_806R,powersoil
Ke2019s088,Kesy2019,54.5823,18.6288,aquatic,water,field,incubation,organic,wood,organic,planktonic,2.1,7,early,19.8,7.7,ambient,27/08/2015,summer,515F_806R,powersoil
Ke2019s089,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s090,Kesy2019,57.6819,24.2636,aquatic,water,field,incubation,water,particleassociated,water,biofilm,1.6,7,early,19.6,6.2,ambient,01/09/2015,summer,515F_806R,powersoil
Ke2019s091,Kesy2019,55.6843,21.0114,aquatic,water,field,incubation,organic,wood,organic,planktonic,1.4,7,early,18.8,7.7,ambient,28/08/2015,summer,515F_806R,powersoil
