#SampleID	Study	Latitude	Longitude	Environment	WaterOrSediment	LabOrField	IncubationOrCollection	Source	MaterialType	PlasticTypeSpecific	PlasticTypeGeneral	DEPTH	IncubationTime	IncubationGeneral	Temperature	Salinity	Light	Season	PrimerPair	DNAExtraction
Ke2019s170	Kesy	59.4951	27.7959	aquatic	water	field	incubation	water	water	water	planktonic	2.4	7	early	18.7	4.5	ambient	summer	515F_806R	powersoil
Ke2019s181	Kesy	54.4637	12.2797	aquatic	water	field	incubation	water	water	water	planktonic	5.3	0	early	15.3	8.7	ambient	summer	515F_806R	powersoil
Ke2019s182	Kesy	54.4637	12.2797	aquatic	water	field	incubation	water	water	water	planktonic	5.3	0	early	15.3	8.7	ambient	summer	515F_806R	powersoil
Ke2019s183	Kesy	59.4951	27.7959	aquatic	water	field	incubation	water	water	water	planktonic	2.4	7	early	18.7	4.5	ambient	summer	515F_806R	powersoil
Ke2019s184	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	0	early	20.1	8.1	ambient	summer	515F_806R	powersoil
Ke2019s185	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	7	early	20	8.4	ambient	summer	515F_806R	powersoil
Ke2019s186	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	0	early	20.1	8.1	ambient	summer	515F_806R	powersoil
Ke2019s187	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	0	early	20.1	8.1	ambient	summer	515F_806R	powersoil
Ke2019s188	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	7	early	20	8.4	ambient	summer	515F_806R	powersoil
Ke2019s189	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	7	early	20	8.4	ambient	summer	515F_806R	powersoil
Ke2019s190	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	7	early	20	8.4	ambient	summer	515F_806R	powersoil
Ke2019s191	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	7	early	20	8.4	ambient	summer	515F_806R	powersoil
Ke2019s192	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	7	early	18.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s193	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	0	early	20.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s194	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	7	early	20	8.4	ambient	summer	515F_806R	powersoil
Ke2019s195	Kesy	53.9596	14.3227	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.9	0	early	20.1	8.1	ambient	summer	515F_806R	powersoil
Ke2019s196	Kesy	59.4951	27.7959	aquatic	water	field	incubation	water	water	water	planktonic	2.4	7	early	18.7	4.5	ambient	summer	515F_806R	powersoil
Ke2019s197	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	7	early	18.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s198	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	7	early	18.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s199	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	7	early	18.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s200	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	18.5	5.6	ambient	summer	515F_806R	powersoil
Ke2019s202	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	7	early	18.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s203	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	7	early	18.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s204	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	7	early	18.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s207	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	0	early	20.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s210	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	7	early	19.6	6.2	ambient	summer	515F_806R	powersoil
Ke2019s211	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	0	early	20.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s221	Kesy	54.4637	12.2797	aquatic	water	field	incubation	water	water	water	planktonic	5.3	7	early	17.3	9	ambient	summer	515F_806R	powersoil
Ke2019s222	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	0	early	20.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s223	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	0	early	20.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s224	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	0	early	20.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s226	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	7	early	18.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s227	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	0	early	20.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s228	Kesy	57.6819	24.2636	aquatic	water	field	incubation	water	water	water	planktonic	1.6	0	early	20.3	5.8	ambient	summer	515F_806R	powersoil
Ke2019s229	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	7	early	18.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s230	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	7	early	18.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s232	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	7	early	18.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s233	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s234	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s235	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s236	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s237	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s238	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s239	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s240	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s241	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s242	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s250	Kesy	59.4951	27.7959	aquatic	water	field	incubation	water	water	water	planktonic	2.4	0	early	18.8	4.4	ambient	summer	515F_806R	powersoil
Ke2019s251	Kesy	54.4637	12.2797	aquatic	water	field	incubation	water	water	water	planktonic	5.3	7	early	17.3	9	ambient	summer	515F_806R	powersoil
Ke2019s253	Kesy	54.4637	12.2797	aquatic	water	field	incubation	water	water	water	planktonic	5.3	0	early	15.3	8.7	ambient	summer	515F_806R	powersoil
Ke2019s254	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	water	water	planktonic	1.8	0	early	18.5	5.6	ambient	summer	515F_806R	powersoil
Ke2019s255	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s256	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	water	water	planktonic	1.8	0	early	18.5	5.6	ambient	summer	515F_806R	powersoil
Ke2019s257	Kesy	54.3152	16.1171	aquatic	water	field	incubation	water	particleassociated	water	biofilm	1.8	0	early	10	8.2	ambient	summer	515F_806R	powersoil
Ke2019s258	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	water	water	planktonic	1.8	0	early	18.5	5.6	ambient	summer	515F_806R	powersoil
Ke2019s259	Kesy	54.4637	12.2797	aquatic	water	field	incubation	water	water	water	planktonic	5.3	7	early	17.3	9	ambient	summer	515F_806R	powersoil
Ke2019s260	Kesy	60.0652	24.8039	aquatic	water	field	incubation	water	water	water	planktonic	1.8	0	early	18.5	5.6	ambient	summer	515F_806R	powersoil
Ke2019s261	Kesy	59.4951	27.7959	aquatic	water	field	incubation	water	water	water	planktonic	2.4	0	early	18.8	4.4	ambient	summer	515F_806R	powersoil
Ke2019s262	Kesy	54.4637	12.2797	aquatic	water	field	incubation	water	water	water	planktonic	5.3	7	early	17.3	9	ambient	summer	515F_806R	powersoil
Ke2019s263	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	water	water	planktonic	2.1	0	early	20.6	7.4	ambient	summer	515F_806R	powersoil
Ke2019s264	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	0	early	19.1	7.3	ambient	summer	515F_806R	powersoil
Ke2019s265	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	0	early	19.1	7.3	ambient	summer	515F_806R	powersoil
Ke2019s266	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	water	water	planktonic	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s267	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	0	early	19.1	7.3	ambient	summer	515F_806R	powersoil
Ke2019s268	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	water	water	planktonic	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s269	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	water	water	planktonic	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s270	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	water	water	planktonic	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s271	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	water	water	planktonic	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s272	Kesy	54.4637	12.2797	aquatic	water	field	incubation	water	water	water	planktonic	5.3	7	early	17.3	9	ambient	summer	515F_806R	powersoil
Ke2019s273	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	water	water	planktonic	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s276	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	0	early	19.1	7.3	ambient	summer	515F_806R	powersoil
Ke2019s285	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	0	early	20.6	7.4	ambient	summer	515F_806R	powersoil
Ke2019s286	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s287	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s288	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s289	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	0	early	20.6	7.4	ambient	summer	515F_806R	powersoil
Ke2019s290	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	0	early	20.6	7.4	ambient	summer	515F_806R	powersoil
Ke2019s291	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	0	early	20.6	7.4	ambient	summer	515F_806R	powersoil
Ke2019s292	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	0	early	20.6	7.4	ambient	summer	515F_806R	powersoil
Ke2019s294	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s295	Kesy	54.5823	18.6288	aquatic	water	field	incubation	water	particleassociated	water	biofilm	2.1	7	early	19.8	7.7	ambient	summer	515F_806R	powersoil
Ke2019s296	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	0	early	19.1	7.3	ambient	summer	515F_806R	powersoil
Ke2019s298	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	0	early	19.1	7.3	ambient	summer	515F_806R	powersoil
Ke2019s300	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	0	early	19.1	7.3	ambient	summer	515F_806R	powersoil
Ke2019s301	Kesy	55.6843	21.0114	aquatic	water	field	incubation	water	water	water	planktonic	1.4	0	early	19.1	7.3	ambient	summer	515F_806R	powersoil
MC2014s001	McCormick	42.0220009	-87.7101659	freshwater	water	field	collection	water	water	water	planktonic	0	unknown	collection	20	0	ambient	autumn	515F_806R	powersoil
MC2014s002	McCormick	42.0220009	-87.710166	freshwater	water	field	collection	water	water	water	planktonic	0	unknown	collection	20	0	ambient	autumn	515F_806R	powersoil
MC2014s003	McCormick	42.0220009	-87.7101661	freshwater	water	field	collection	water	water	water	planktonic	0	unknown	collection	20	0	ambient	autumn	515F_806R	powersoil
MC2014s004	McCormick	42.0220009	-87.7101662	freshwater	water	field	collection	water	water	water	planktonic	0	unknown	collection	20	0	ambient	autumn	515F_806R	powersoil
MC2014s013	McCormick	42.0220009	-87.7101671	freshwater	water	field	collection	water	water	water	planktonic	0	unknown	collection	20	0	ambient	autumn	515F_806R	powersoil
MC2014s014	McCormick	42.0220009	-87.7101672	freshwater	water	field	collection	water	water	water	planktonic	0	unknown	collection	20	0	ambient	autumn	515F_806R	powersoil
MC2014s015	McCormick	42.0220009	-87.7101673	freshwater	water	field	collection	water	water	water	planktonic	0	unknown	collection	20	0	ambient	autumn	515F_806R	powersoil
MC2014s016	McCormick	42.0220009	-87.7101674	freshwater	water	field	collection	water	water	water	planktonic	0	unknown	collection	20	0	ambient	autumn	515F_806R	powersoil
Ta2019s026	Tagg	54.10458	12.05185	aquatic	water	field	collection	water	water	water	planktonic	6	unknown	collection	8.2	15	ambient	autumn	515F_806R	powersoil
Ta2019s027	Tagg	54.10458	12.05186	aquatic	water	field	collection	water	water	water	planktonic	6	unknown	collection	8.2	15	ambient	autumn	515F_806R	powersoil
Ta2019s028	Tagg	54.10458	12.05187	aquatic	water	field	collection	water	water	water	planktonic	6	unknown	collection	8.2	15	ambient	autumn	515F_806R	powersoil
Ca2020s003	Canada	32.670797	-16.933393	aquatic	water	field	incubation	not_plastic	copper	not_plastic	biofilm	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s004	Canada	32.670797	-16.933393	aquatic	water	field	incubation	not_plastic	copper	not_plastic	biofilm	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s011	Canada	32.670797	-16.933393	aquatic	water	field	incubation	not_plastic	copper	not_plastic	biofilm	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s012	Canada	32.670797	-16.933393	aquatic	water	field	incubation	not_plastic	copper	not_plastic	biofilm	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s017	Canada	32.670797	-16.933393	aquatic	water	field	incubation	not_plastic	copper	not_plastic	biofilm	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s018	Canada	32.670797	-16.933393	aquatic	water	field	incubation	not_plastic	copper	not_plastic	biofilm	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s001	Canada	32.670797	-16.933393	aquatic	water	field	incubation	not_plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s002	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s005	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s006	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s007	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s008	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s009	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s010	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s013	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s014	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s015	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
Ca2020s016	Canada	32.670797	-16.933393	aquatic	water	field	incubation	plastic	nylon	plastic	other plastic	0	125	late	21	38	10:14	summer	515F_806R	purelink
AA2018s016	AriasAndres	53.143262	13.028094	freshwater	water	lab	incubation	plastic	ps	ps	other plastic	0	3	early	20	0	ambient	summer	515F_806R	redextract_sigma
AA2018s017	AriasAndres	53.143262	13.028094	freshwater	water	lab	incubation	plastic	ps	ps	other plastic	0	3	early	20	0	ambient	summer	515F_806R	redextract_sigma
AA2018s018	AriasAndres	53.143262	13.028094	freshwater	water	lab	incubation	plastic	ps	ps	other plastic	0	3	early	20	0	ambient	summer	515F_806R	redextract_sigma
AA2018s019	AriasAndres	53.143262	13.028094	freshwater	water	lab	incubation	plastic	ps	ps	other plastic	0	3	early	20	0	ambient	summer	515F_806R	redextract_sigma
AA2018s020	AriasAndres	53.143262	13.028094	freshwater	water	lab	incubation	plastic	ps	ps	other plastic	0	3	early	20	0	ambient	summer	515F_806R	redextract_sigma
AA2018s021	AriasAndres	53.143262	13.028094	freshwater	water	lab	incubation	plastic	ps	ps	other plastic	0	3	early	20	0	ambient	summer	515F_806R	redextract_sigma
AA2018s022	AriasAndres	53.143262	13.028094	freshwater	water	lab	incubation	plastic	ps	ps	other plastic	0	3	early	20	0	ambient	summer	515F_806R	redextract_sigma
AA2018s023	AriasAndres	53.143262	13.028094	freshwater	water	field	incubation	plastic	ps	ps	other plastic	6	30	late	18	0	ambient	summer	515F_806R	redextract_sigma
AA2018s024	AriasAndres	53.143262	13.028094	freshwater	water	field	incubation	plastic	ps	ps	other plastic	6	30	late	18	0	ambient	summer	515F_806R	redextract_sigma
